Gene1,Gene2
ATF4,ABHD17A
ATF4,SLC35E1
ATF4,RAB34
ATF4,GALNT11
ATF4,EDDM3B
ATF4,4931428F04RIK
ATF4,TPCN2
ATF4,ST6GALNAC6
ATF4,SLC31A1
ATF4,PPP1R11
ATF4,ITPR3
ATF4,GRHL1
ATF4,FKBP15
ATF4,ALKBH5
ATF4,TMEM11
ATF4,P2RY1
ATF4,LEKR1
ATF4,INPP4A
ATF4,GRXCR1
ATF4,ETFRF1
ATF4,CDKN1B
ATF4,CASC1
ATF4,ADCY7
ATF4,ZSWIM9
ATF4,SPAG6
ATF4,SH3BGRL3
ATF4,PCMT1
ATF4,MARC2
ATF4,MAD2L1
ATF4,LIG1
ATF4,KLRK1
ATF4,KDELC1
ATF4,GNAT1
ATF4,ERLIN2
ATF4,EPB41
ATF4,CISH
ATF4,BIVM
ATF4,ADAM15
ATF4,STFA3
ATF4,SLC39A14
ATF4,RGS19
ATF4,PSMD4
ATF4,LSP1
ATF4,KAT8
ATF4,DDX42
ATF4,CSTF2T
ATF4,CLDN23
ATF4,ATF1
ATF4,ARHGAP45
ATF4,AGTRAP
ATF4,RHBDF2
ATF4,RAB43
ATF4,PPFIBP2
ATF4,OSM
ATF4,NAA50
ATF4,ATP6V1A
ATF4,WDR62
ATF4,RBFOX2
ATF4,SUV39H1
ATF4,SOX18
ATF4,SEM1
ATF4,RPS6KA4
ATF4,PTK2B
ATF4,PLPP6
ATF4,NXT2
ATF4,MAPRE1
ATF4,EAR7
ATF4,EAR6
ATF4,DIO2
ATF4,BRIP1
ATF4,AGO3
ATF4,4430402I18RIK
ATF4,ZFP991
ATF4,UAP1
ATF4,TRIM39
ATF4,PISD
ATF4,NYX
ATF4,B4GALNT1
ATF4,A430078G23RIK
ATF4,ZFAND2B
ATF4,TRA2A
ATF4,SRPR
ATF4,GSTM2
ATF4,FOXRED1
ATF4,C2CD2
ATF4,ARL8B
ATF4,APOC1
ATF4,ADCY10
ATF4,TAF8
ATF4,SGTB
ATF4,NLN
ATF4,MAOB
ATF4,GYG
ATF4,CYBC1
ATF4,CERKL
ATF4,AZI2
ATF4,SCIMP
ATF4,LY6E
ATF4,KXD1
ATF4,CEBPB
ATF4,TRIM21
ATF4,TEX22
ATF4,TCIRG1
ATF4,SIL1
ATF4,RPL3
ATF4,H2-M2
ATF4,GRPEL1
ATF4,GAA
ATF4,D1ERTD622E
ATF4,ZFP952
ATF4,PNP2
ATF4,MICAL1
ATF4,1700025F22RIK
ATF4,PEX11G
ATF4,PCDHGB4
ATF4,KTN1
ATF4,GRHL2
ATF4,GCFC2
ATF4,DAP3
ATF4,CNOT1
ATF4,CD82
ATF4,CCDC50
ATF4,TNFAIP3
ATF4,SLC8B1
ATF4,PFKM
ATF4,NR3C1
ATF4,MLXIP
ATF4,TPMT
ATF4,TMED4
ATF4,SLC26A6
ATF4,RNF38
ATF4,PHOSPHO2
ATF4,NAE1
ATF4,KDM1B
ATF4,FZR1
ATF4,CCDC173
ATF4,CAR7
ATF4,BTAF1
ATF4,ANKRD9
ATF4,ZFP558
ATF4,TAGAP1
ATF4,SNTB2
ATF4,SMARCB1
ATF4,SHQ1
ATF4,RHOBTB1
ATF4,M6PR
ATF4,D17H6S53E
ATF4,CD80
ATF4,ZFP266
ATF4,VPS28
ATF4,SLC25A47
ATF4,SIN3B
ATF4,RBMX
ATF4,P3H4
ATF4,GOLPH3L
ATF4,GNAT2
ATF4,UBOX5
ATF4,PLA1A
ATF4,IST1
ATF4,FASTKD5
ATF4,FAM129B
ATF4,SPI1
ATF4,RETREG2
ATF4,MROH1
ATF4,GNA15
ATF4,GCNT1
ATF4,CNPPD1
ATF4,ZFP707
ATF4,TRAIP
ATF4,TCF25
ATF4,RTN4
ATF4,NEK9
ATF4,GREB1
ATF4,TMEM25
ATF4,TFB2M
ATF4,SPTBN4
ATF4,POLR2G
ATF4,EIF2B2
ATF4,CNST
ATF4,CDC6
ATF4,BLVRB
ATF4,POGZ
ATF4,MKS1
ATF4,WNT1
ATF4,WDFY4
ATF4,TRIM12C
ATF4,DDX39B
ATF4,DACT3
ATF4,FCGR3
ATF4,DLGAP5
ATF4,ARHGAP39
ATF4,ZFAND4
ATF4,TRAPPC11
ATF4,RWDD4A
ATF4,PELI3
ATF4,TRAF5
ATF4,STAT5B
ATF4,RAB9
ATF4,GMEB2
ATF4,GCDH
ATF4,UBN2
ATF4,TPRN
ATF4,RPS27A
ATF4,MXD4
ATF4,EXOSC10
ATF4,DOCK8
ATF4,CSNK1D
ATF4,CLHC1
ATF4,PLEKHO2
ATF4,NAB1
ATF4,EPC1
ATF4,BTN1A1
ATF4,VPS13B
ATF4,TTLL13
ATF4,PRSS37
ATF4,MAOA
ATF4,LUC7L2
ATF4,IPPK
ATF4,FITM2
ATF4,CDK19
ATF4,ADAP1
ATF4,MX1
ATF4,CFB
ATF4,ZBTB1
ATF4,SLC10A3
ATF4,SACM1L
ATF4,RCCD1
ATF4,PSTPIP1
ATF4,OLFR547
ATF4,MS4A7
ATF4,MS4A4A
ATF4,LLGL2
ATF4,DNAIC2
ATF4,CCDC91
ATF4,BCL11A
ATF4,BC005537
ATF4,B3GNT6
ATF4,CLEC4A1
ATF4,NR4A1
ATF4,MDP1
ATF4,GM13212
ATF4,BC147527
ATF4,SSNA1
ATF4,SBSN
ATF4,SAE1
ATF4,PRMT7
ATF4,MAN2A1
ATF4,GLG1
ATF4,CKS2
ATF4,ANAPC2
ATF4,HEBP1
ATF4,ZFP141
ATF4,UFSP2
ATF4,TBC1D22A
ATF4,MCUB
ATF4,GUSB
ATF4,EHF
ATF4,AFG3L2
ATF4,1700029J07RIK
ATF4,ZFC3H1
ATF4,ZBP1
ATF4,CD14
ATF4,YIF1B
ATF4,TTF1
ATF4,TIMM21
ATF4,SMYD3
ATF4,PPT1
ATF4,NUMBL
ATF4,FGL2
ATF4,CLYBL
ATF4,BLOC1S4
ATF4,ACTR2
ATF4,NRD1
ATF4,LGI3
ATF4,CXCL10
ATF4,UNC13D
ATF4,TUBE1
ATF4,TFDP1
ATF4,PPP2R5C
ATF4,MRPL11
ATF4,FAM229B
ATF4,MRPL52
ATF4,HIST1H4H
ATF4,FAM49B
ATF4,RBKS
ATF4,NUDT3
ATF4,BABAM2
ATF4,ASB16
ATF4,ZFP53
ATF4,PLPP1
ATF4,GAN
ATF4,DCAF1
ATF4,CANX
ATF4,TYROBP
ATF4,PSME1
ATF4,FLOT2
ATF4,PRR13
ATF4,OSBPL8
ATF4,LYZL6
ATF4,HDGF
ATF4,DPH7
ATF4,ZFP811
ATF4,1600014C10RIK
ATF4,TTC38
ATF4,SLC9A3R1
ATF4,SLC25A1
ATF4,BLNK
BATF,ZFP91
BATF,LPXN
BATF,SLC25A45
BATF,PHF11B
BATF,BBS12
BATF,PPFIBP2
BATF,ASXL1
BATF,PPP1R15B
BATF,QSER1
BATF,CETN4
BATF,CCR9
BATF,PHF11A
BATF,CASS4
BATF,ZFP180
BATF,PTK2
BATF,4931428F04RIK
BATF,SLC17A8
BATF,MEF2C
BATF,AMZ2
BATF,PLA2G5
BATF,ANKRD55
BATF,TNFSF13B
BATF,STAT3
BATF,RABGAP1L
BATF,RAP1GAP2
BATF,HPS6
BATF,NOTCH1
BATF,PDAP1
BATF,BUD31
BATF,INIP
BATF,S100A3
BATF,IARS
BATF,BPIFC
BATF,EMP3
BATF,TRIM12A
BATF,CNKSR3
BATF,METAP1
BATF,HERPUD1
BATF,RAB43
BATF,CEP120
BATF,ZFP945
BATF,SLFN3
BATF,ATXN7L1
BATF,PPP2CA
BATF,EMP1
BATF,H1FOO
BATF,MBNL1
BATF,AKAP7
BATF,PRR5L
BATF,HIST2H4
BATF,STRIP1
BATF,UBALD1
BATF,BCL2A1D
BATF,HIVEP1
BATF,GM38396
BATF,IFI203
BATF,DHRS9
BATF,CLASP1
BATF,ZFP97
BATF,SLC1A4
BATF,CYREN
BATF,KLRE1
BATF,ZFP609
BATF,VPS25
BATF,ZFAND3
BATF,GATM
BATF,KLHL5
BATF,FAM160A2
BATF,BCL2A1B
BATF,BCL2A1C
BATF,OASL1
BATF,ATP6V0A1
BATF,NLRP1B
BATF,FGD3
BATF,FDXR
BATF,XRCC6
BATF,DESI1
BATF,PAFAH1B2
BATF,SPAG9
BATF,IL7R
BATF,GTF2A1
BATF,BCL2A1A
BATF,ZFP667
BATF,SLC38A7
BATF,ADCY10
BATF,WDFY3
BATF,UQCRQ
BATF,HSPA12A
BATF,ENO4
BATF,TAB2
BATF,TES
BATF,CCDC180
BATF,PLEK
BATF,CXCL10
BATF,SLC45A4
BATF,SLFN2
BATF,DDX5
BATF,CEP95
BATF,HJURP
BATF,A730008H23RIK
BATF,UBA7
BATF,LILR4B
BATF,WDFY4
BATF,PPM1M
BATF,USP39
BATF,CD300A
BATF,CD37
BATF,HOXA1
BATF,SLC7A11
BATF,OGFOD1
BATF,NUDT21
BATF,NLRP3
BATF,MT2
BATF,RETREG1
BATF,KLRA2
BATF,PLPP1
BATF,ZFP456
BATF,CLEC12A
BATF,ATG10
BATF,SLFN1
BATF,LMO2
BATF,GALNT6
BATF,4931406C07RIK
BATF,PLA1A
BATF,FAM49B
BATF,ARID5A
BATF,CTSE
BATF,IL6
BATF,GNS
BATF,CDK4
BATF,PARP16
BATF,INSL5
BATF,LAT2
BATF,TRIM35
BATF,SLAMF8
BATF,EAR10
BATF,OLFR1511
BATF,APBA1
BATF,IER2
BATF,CARD9
BATF,SERPINA5
BATF,GYG
BATF,P2RY6
BATF,PAM16
BATF,BTBD11
BATF,EAR3
BATF,EAR12
BATF,SLC13A1
BATF3,ZFP180
BATF3,PHF11B
BATF3,PHF11A
BATF3,ZFP740
BATF3,RAB43
BATF3,SPOP
BATF3,PRR5L
BATF3,IL16
BATF3,CEP120
BATF3,ARID3B
BATF3,FURIN
BATF3,CLASP1
BATF3,PPM1M
BATF3,SNX13
BATF3,SUCO
BATF3,SGK2
BATF3,LRIF1
BATF3,GATM
BATF3,TNFSF13B
BATF3,PDLIM3
BATF3,LAT2
BATF3,TRIM35
BATF3,CETN4
BATF3,BBS12
BATF3,WDFY3
BATF3,TXNDC15
BATF3,PDCD6IP
BATF3,CCR1
BATF3,HIVEP1
BATF3,MTBP
BATF3,MRPL13
BATF3,IL12RB1
BATF3,KLRB1B
BATF3,ZFP91
BATF3,LPXN
BATF3,BFSP2
BATF3,OASL1
BATF3,PTK2
BATF3,HTR7
BATF3,ITGAX
BATF3,BCL2A1D
BATF3,XRCC5
BATF3,NR3C1
BATF3,TBC1D1
BATF3,IL7R
BATF3,IFNLR1
BATF3,RFX3
BATF3,AASDH
BATF3,SLC25A45
BATF3,FAM160A2
BATF3,ZBTB8A
BATF3,MYO7A
BATF3,GRAMD2
BATF3,CISD3
BATF3,ANKS1
BATF3,RHEBL1
BATF3,WASHC1
BATF3,EAR3
BATF3,EAR12
BATF3,HSPA12A
BATF3,ENO4
BATF3,UBALD2
BATF3,OLFR432
BATF3,ENTPD5
BATF3,BBOF1
BATF3,ZFP62
BATF3,PPFIBP2
BATF3,MBNL1
BATF3,ZFP667
BATF3,WDFY4
BATF3,RCN2
BATF3,TLR12
BATF3,PIK3R3
BATF3,CD274
BATF3,CTSC
BATF3,ARHGAP25
BATF3,BCL2A1B
BATF3,SRRM1
BATF3,ATOX1
BATF3,ICAM5
BATF3,PLPP1
BATF3,D16ERTD472E
BATF3,APBA1
BATF3,LAIR1
BATF3,SIAH3
BATF3,GM6904
BATF3,NLRP1B
BATF3,UBALD1
BATF3,ZFAND3
BATF3,TRIM12A
BATF3,NQO2
BATF3,IFI211
BATF3,MAPK14
BATF3,ATP6V0A1
BATF3,CNIH4
BATF3,RPS29
BATF3,CTLA4
BATF3,4931428F04RIK
BATF3,PTPRC
BATF3,VIM
BATF3,NAIF1
BATF3,LY96
BATF3,CNKSR3
BATF3,MEF2C
BATF3,ISG20
BATF3,POMP
BATF3,SLC35E3
BATF3,INIP
BATF3,EXD1
BATF3,CHP1
BATF3,ITGB1
BATF3,SHTN1
BATF3,TMEM229B
BATF3,CYTIP
BATF3,INTS13
BATF3,FGFR1OP2
BATF3,ITPRIPL1
BATF3,AOAH
BATF3,CLEC9A
BATF3,DNAJC13
BATF3,BOD1L
BATF3,PRKRIP1
BATF3,CDCA4
BATF3,KHK
BATF3,ZMYND8
BATF3,VPS26A
BATF3,ADGRE5
BATF3,CASP2
BATF3,CLEC12A
BATF3,FAM49B
BATF3,CTDSP2
BATF3,ZSWIM1
BATF3,BCL2A1A
BATF3,OLFR715B
BATF3,ETV6
BATF3,FYB
BATF3,ZBP1
BATF3,TES
BATF3,ATP8B4
BATF3,RABGAP1L
BATF3,FNBP1
BATF3,ATXN7L1
BATF3,ALDH3B1
BATF3,TMEM184C
BATF3,ZFP830
BATF3,CCT6B
BATF3,HINT2
BATF3,PPP1R15B
BATF3,TMX3
BATF3,BCDIN3D
BATF3,TMEM8
BATF3,CCDC180
BATF3,MNDAL
BATF3,KLRK1
BATF3,PDE1B
BATF3,KCTD12
BATF3,IFI203
BATF3,EEF2K
BATF3,PIK3CG
BATF3,LENG8
BATF3,PPIA
BATF3,IFI204
BATF3,EAR10
BATF3,ARHGAP11A
BATF3,MFSD8
BATF3,TRMT10C
BATF3,TLX1
BATF3,VDAC2
BATF3,LGALS8
BATF3,SAMD4
BATF3,RESF1
BATF3,ASAP1
BATF3,HCLS1
BATF3,BC037034
BATF3,LDLR
BATF3,PSEN1
BATF3,FLT4
BATF3,CNPY3
BATF3,GOSR2
BATF3,EIF3A
BATF3,FUT7
BATF3,PHF11D
BATF3,ISPD
BATF3,LDLRAD4
BATF3,SRI
BATF3,SLAMF8
BATF3,RPS3A1
BATF3,ABHD18
BATF3,RFX5
BATF3,PDE7B
BATF3,TARS2
BATF3,INO80
BATF3,FBXO4
BATF3,TOP3A
BATF3,SMCR8
BATF3,CD37
BATF3,ZFP658
BATF3,UBE2V1
BATF3,CD1D1
BATF3,VGLL4
BATF3,ELK3
BATF3,METAP1
BATF3,GABPB2
BATF3,WIPF1
BATF3,FAM222B
BATF3,ITGAL
BATF3,SMPD3
BATF3,ADCK1
BATF3,CHMP4B
BATF3,CDKL3
BATF3,RNF180
BATF3,NOTCH1
BATF3,ARFGAP1
BATF3,HPS6
BATF3,FAM241A
BATF3,ENDOD1
BATF3,ARHGAP15
BATF3,ZFP719
BATF3,ISY1
BATF3,IKZF1
BATF3,RAB32
BATF3,KLHL5
BATF3,EYA2
BATF3,SLFN3
BATF3,GPR31B
BATF3,FAM69A
BATF3,GNS
BATF3,CALCRL
BATF3,SLC7A5
BATF3,CASP8
BATF3,ZFP85
BATF3,CREM
BATF3,DYNLT1B
BATF3,PPIP5K2
BATF3,GIN1
BATF3,MYSM1
BATF3,RAP1GAP2
BATF3,PTCH1
BATF3,P2RY14
BATF3,MBTD1
BATF3,ARHGAP30
BATF3,ZFP119A
BATF3,PHOSPHO2
BATF3,CCDC173
BATF3,AP2M1
BATF3,TGFB3
BATF3,UBOX5
BATF3,FASTKD5
BATF3,ELL3
BATF3,ZBTB5
BATF3,TLR6
BATF3,GM17455
BATF3,AP3D1
BATF3,PHKB
BATF3,MMP28
BATF3,ITFG1
BATF3,UGDH
BATF3,CLP1
BATF3,CHEK2
BATF3,RNF103
BATF3,NLRP3
BATF3,RAB3A
BATF3,CD82
BATF3,SOCS5
BATF3,ABHD16B
BATF3,PLEK
BATF3,GALNT6
BATF3,LRRC1
BATF3,MZF1
BATF3,TNFRSF1B
BATF3,LAPTM5
BATF3,GM6460
BATF3,RGS18
BATF3,DNAH1
BATF3,LCORL
BATF3,SETD1B
BATF3,ITGB2
BATF3,LEPROTL1
BATF3,TUBB6
BATF3,GGPS1
BATF3,ELF1
BATF3,ARID4B
BATF3,1700030J22RIK
BATF3,GATB
BATF3,SLC39A13
BATF3,FAM214A
BATF3,EVL
BATF3,NMNAT3
BATF3,BTBD11
BATF3,CNTRL
BATF3,RIOK2
BATF3,ATP2A2
BATF3,LOC102640673
BATF3,KLRA2
BATF3,DHRS9
BATF3,ZFP263
BATF3,VAV3
BATF3,TMEM184B
BATF3,RNASE6
BATF3,KIF23
BATF3,PARP8
BATF3,STK24
BATF3,GM6712
BATF3,CCL26
BATF3,XCR1
BATF3,EMP1
BATF3,HEMGN
BATF3,ARHGEF40
BATF3,TSPAN8
BATF3,TMEM258
BATF3,FEN1
BATF3,RNGTT
BATF3,HFE
BATF3,GIMAP7
BATF3,TESPA1
BATF3,KLRE1
BATF3,DKKL1
BATF3,ZFP882
BATF3,FGD3
BATF3,NAPA
BATF3,MLKL
BATF3,ENTHD1
BATF3,TMEM79
BATF3,SMG5
BATF3,RAB11B
BATF3,LRMP
BATF3,DNTTIP2
BATF3,DENND2D
BATF3,GOT2
BATF3,SFXN3
BATF3,HIF1A
BATF3,CD226
BATF3,H2-T23
BATF3,P4HB
BATF3,DNAJC10
BATF3,ZFP944
BATF3,ZFP758
BATF3,RRAD
BATF3,P2RY10
BATF3,CHIL5
BATF3,NCKAP1L
BATF3,LRRK2
BATF3,UBE2F
BATF3,TRAPPC3L
BATF3,MED4
BATF3,MARCH1
BATF3,ASAH1
BATF3,GBP9
BATF3,NT5C2
BATF3,MAN2B1
BATF3,SPP1
BATF3,DYRK1A
BATF3,OLFR17
BATF3,KMO
BATF3,IL6
BATF3,CTLA2B
BATF3,INSL5
BATF3,WDR86
BATF3,CNOT8
BATF3,NR1D1
BATF3,EHD1
BATF3,CAPZB
BATF3,UBE2J1
BATF3,ZUP1
BATF3,RIC8B
BATF3,IRF2
BATF3,TXNDC5
BATF3,SLC22A18
BATF3,RAB5B
BATF3,DMPK
BATF3,PCYT1B
BATF3,CD86
BATF3,ZKSCAN5
BATF3,MRPL52
BATF3,SYNJ2
BATF3,PLIN2
BATF3,YEATS4
BATF3,SLC39A10
BATF3,GFI1B
BATF3,ATG4C
BATF3,ZFP97
BATF3,TET2
BATF3,MAK
BATF3,IFI209
BATF3,AFTPH
BATF3,ATP6V0E
BATF3,ERI1
BATF3,SH2D1B1
BATF3,DUSP2
BATF3,NKX3-2
BATF3,USP39
BATF3,SGK3
BATF3,QARS
BATF3,SLC11A1
BATF3,TTC25
BATF3,RUNX1
BATF3,ERP29
BATF3,CCDC134
BATF3,CAMTA2
BATF3,NLRP1A
BATF3,PRKAR2A
BATF3,NAT2
BATF3,BLCAP
BATF3,P2RY12
BATF3,SENP8
BATF3,GBP7
BATF3,CMAS
BATF3,PPCDC
BATF3,HOXA1
BATF3,PDPK1
BATF3,TSPYL3
BATF3,CHTOP
BATF3,XRN2
BATF3,SRSF11
BATF3,STX11
BATF3,ZBTB18
BATF3,CDC42EP4
BATF3,RBKS
BATF3,BABAM2
BATF3,ELMO2
BATF3,CST7
BATF3,TNFAIP8L3
BATF3,SKAP2
BATF3,IRF5
BATF3,H2-T24
BATF3,CCL6
BATF3,TLR11
BATF3,LILRB4A
BATF3,TGIF1
BATF3,HAAO
BATF3,CCDC12
BATF3,WBP11
BATF3,SPAG9
BATF3,ANKRD54
BATF3,PAFAH1B3
BATF3,GM38396
BATF3,CYSLTR1
BATF3,ALS2
BATF3,ACOX3
BATF3,RAD51AP1
BATF3,MKNK1
BATF3,D6WSU163E
BATF3,TIMD2
BATF3,OLFR433
BATF3,GRASP
BATF3,AOX3
BATF3,NINJ2
BATF3,CHST11
BATF3,RS1
BATF3,MYNN
BATF3,HES3
BATF3,PPP1R12C
BATF3,EFCAB14
BATF3,FMO5
BATF3,SLC14A1
BATF3,IFT57
BATF3,CXCL9
BATF3,CAPN15
BATF3,FCGR4
BATF3,RSRP1
BATF3,HERC6
BATF3,GM6377
BATF3,CD300LF
BATF3,SNX10
BATF3,SLC22A8
BATF3,PSD4
BATF3,OXNAD1
BATF3,DPH3
BATF3,BCL2L14
BATF3,TREML2
BATF3,METTL15
BATF3,ATF6
BATF3,CPQ
BATF3,RBBP7
BATF3,HECTD2
BATF3,GPATCH2L
BATF3,AGO3
BATF3,IL12B
BATF3,MARVELD1
BATF3,LMO2
BATF3,TMEM26
BATF3,NFKBIE
BATF3,HIST2H4
BATF3,ZFAND4
BATF3,TBXAS1
BATF3,CTRC
BATF3,6430531B16RIK
BATF3,NEU1
BATF3,MFSD14B
BATF3,RNF146
BATF3,GTPBP2
BATF3,APOE
BATF3,WDR81
BATF3,TJP2
BATF3,TRIM24
BATF3,ZFP456
BATF3,AI987944
BATF3,SLC20A1
BATF3,POLD3
BATF3,ERLIN1
BATF3,ACTR2
BATF3,PDIA3
BATF3,H2-OB
BATF3,CATSPER2
BATF3,ZFP367
BATF3,NFATC2
BATF3,ITGB2L
BATF3,GYG
BATF3,EHMT1
BATF3,DENR
BATF3,PON2
BATF3,ITGA4
BATF3,SH3BP4
BATF3,VPS41
BATF3,SUCNR1
BATF3,RBM11
BATF3,CD33
BATF3,TTI1
BATF3,RPRD1B
BATF3,RILPL1
BATF3,MPC2
BATF3,MLX
BATF3,DCAF6
BATF3,SH3BGRL3
BATF3,NADK2
BATF3,MTMR14
BATF3,CLEC4A2
BATF3,CNOT10
BATF3,ARHGAP32
BATF3,TIMMDC1
BATF3,RNF215
BATF3,MSANTD1
BATF3,MRPL24
BATF3,ITGB7
BATF3,GBP3
BATF3,GSTO1
BATF3,CPA5
BATF3,MPLKIP
BATF3,USHBP1
BATF3,SPATA6
BATF3,SNRNP35
BATF3,H2-KE6
BATF3,BABAM1
BATF3,TMEM192
BATF3,RUBCNL
BATF3,IFIT1BL1
BATF3,FZD7
BATF3,TMEM18
BATF3,TAX1BP1
BATF3,JUN
BATF3,DPYSL2
BATF3,SOS2
BATF3,PGM2
BATF3,ARIH2
BATF3,STT3A
BATF3,OLFR738
BATF3,UPP1
BATF3,TXNRD1
BATF3,GPR35
BATF3,PIGS
BATF3,2610001J05RIK
BATF3,TMTC2
BATF3,BC147527
BATF3,ZFP655
BATF3,LARP4
BATF3,POU2F1
BATF3,CREB3L1
BATF3,PLEKHB2
BATF3,GIMAP6
BATF3,DKC1
BATF3,FAM219A
BATF3,DNAIC1
BATF3,CYREN
BATF3,HSH2D
BATF3,AQP4
BATF3,TNFAIP8L2
BATF3,PICALM
BATF3,CWF19L2
BATF3,CASP8AP2
BATF3,TAOK3
BATF3,MMP12
BATF3,MGAT4B
BATF3,AGMO
BATF3,PLEKHN1
BATF3,CD84
BATF3,PARP11
BATF3,PDCD7
BATF3,HK3
BATF3,SIGLECF
BATF3,DENND5A
BATF3,SNX30
BATF3,MICAL1
BATF3,DYNLT1F
BATF3,DYNLT1C
BATF3,9430038I01RIK
BATF3,CCL17
BATF3,SPPL2A
BATF3,PREB
BATF3,WEE1
BATF3,TMED5
BATF3,DYSF
BATF3,CCDC18
BATF3,CST3
BATF3,SLC31A2
BATF3,MGAT1
BATF3,IFI207
BATF3,RPL21
BATF3,LY6C2
BATF3,LGALS3
BATF3,9430069I07RIK
BATF3,LYZ1
BATF3,FAM198B
BATF3,EVI2B
BATF3,UBE2V2
BATF3,MRPL42
BATF3,MOSPD2
BATF3,FANCB
BATF3,SERPINB12
BATF3,SPEF2
BATF3,RACGAP1
BATF3,MANBAL
BATF3,SRPK2
BATF3,MIA2
BATF3,NCOA7
BATF3,BMYC
BATF3,APOBEC3
BATF3,ING1
BATF3,ZCCHC13
BATF3,TEC
BATF3,RIPOR2
BATF3,IDO1
BATF3,GPR141B
BATF3,CYP20A1
BATF3,AP1S3
BATF3,CYP27A1
BATF3,NOX1
BATF3,HC
BATF3,B230219D22RIK
BATF3,PARP4
BATF3,SIKE1
BATF3,SGK1
BATF3,CUL1
BATF3,CDADC1
BATF3,TTC37
BATF3,BTNL2
BATF3,ARSK
BATF3,RIN3
BATF3,VEGFA
BATF3,TTLL10
BATF3,SYCE1L
BATF3,QK
BATF3,MADD
BATF3,CD300A
BATF3,WFDC21
BATF3,SLC2A6
BATF3,GPR33
BATF3,UBXN6
BATF3,SLC17A5
BATF3,LEMD3
BATF3,HDGFL2
BATF3,SLC15A3
BATF3,PIK3R5
BATF3,MS4A7
BATF3,BRI3BP
BATF3,TLR3
BATF3,KLK1B11
BATF3,GLRX
BATF3,CACNB2
BATF3,ACSL4
BATF3,TNNI2
BATF3,SEMA4A
BATF3,BMX
BATF3,STFA2L1
BATF3,LIMS1
BATF3,EXOC3L4
BATF3,A530064D06RIK
BATF3,GM5431
BATF3,OLFR266
BATF3,ELMO1
BATF3,CENPA
BATF3,CD5L
BATF3,TUT1
BATF3,PANK1
BATF3,METTL21A
BATF3,HHEX
BATF3,SLFN5
BATF3,MSH5
BATF3,CD300C
BATF3,YWHAG
BATF3,RTN1
BATF3,RGS1
BATF3,PNRC1
BATF3,MOB3B
BATF3,INTS14
BATF3,DCAF1
BATF3,CLEC7A
BATF3,NCK1
BATF3,SAMD9L
BATF3,ZMYM6
BATF3,SDHA
BATF3,CCDC127
BATF3,BUD13
BATF3,ADAM19
BATF3,VWA5A
BATF3,TLR9
BATF3,NAA80
BATF3,LATS2
BATF3,HYAL3
BATF3,RARB
BATF3,OASL2
BATF3,HPGDS
BATF3,CCDC13
BATF3,SCAMP2
BATF3,LRP10
BATF3,IL12RB2
BATF3,GABARAPL2
BATF3,MKNK2
BATF3,ATRNL1
BATF3,MS4A3
BATF3,KCNK6
BATF3,BANK1
BATF3,ALDH18A1
BATF3,KDR
BATF3,UBE2K
BATF3,SEC61G
BATF3,PTPN22
BATF3,GAPT
BATF3,ATP6V0B
BATF3,RYBP
BATF3,CDKL4
BATF3,TMEM170B
BATF3,MORC3
BATF3,RUNX3
BATF3,MTOR
BATF3,COP1
BATF3,ARID5A
BATF3,CFH
BATF3,KCNJ1
BATF3,FAAP20
BATF3,ARHGDIB
BATF3,SLC10A7
BATF3,RBMXL1
BATF3,SGMS1
BATF3,PSMA1
BATF3,H2-M10.2
BATF3,GTF3A
BATF3,FOXP1
BATF3,CLN3
BATF3,CFAP43
BATF3,BLNK
BATF3,APOBR
BATF3,SHKBP1
BATF3,NCKAP5
BATF3,IL1A
BATF3,FAM84B
BATF3,AATK
BATF3,STRN4
BATF3,SLC45A4
BATF3,IRF3
BATF3,DLG1
BATF3,BEX6
BATF3,BCL2L12
BATF3,FRMD4A
BATF3,CIITA
BATF3,SLC6A20A
BATF3,ITM2B
BATF3,CEBPG
BATF3,RELCH
BATF3,PIGN
BATF3,NFKBID
BATF3,FILIP1L
BATF3,TBPL1
BATF3,SLC25A17
BATF3,NUAK2
BATF3,ZFP874A
BATF3,VARS
BATF3,UGT1A7C
BATF3,PCBP2
BATF3,PBXIP1
BATF3,NUGGC
BATF3,LSP1
BATF3,D17H6S56E-5
BATF3,ARHGEF6
BATF3,MRTFA
BATF3,RAB3GAP2
BATF3,ARRDC2
BATF3,USF1
BATF3,SNRPA
BATF3,SLAMF6
BATF3,HIST1H2BH
BATF3,BC024978
BATF3,CHRM3
BATF3,T2
BATF3,CD53
BATF3,TMEM100
BATF3,PTAFR
BATF3,LGI4
BATF3,CCL22
BATF3,PHB
BATF3,MS4A4C
BATF3,CCDC43
BATF3,ELMOD2
BATF3,ACOT2
BATF3,HECTD1
BATF3,CLEC4B1
BATF3,EOGT
BATF3,CLNK
BATF3,CLASP2
BATF3,BMF
BATF3,TRAF3IP3
BATF3,TLR4
BATF3,KNSTRN
BATF3,GSTT3
BATF3,GM1966
BATF3,CAMK2D
BATF3,WDR93
BATF3,SLFN8
BATF3,RUFY1
BATF3,RASSF5
BATF3,PEX11A
BATF3,ZFP458
BATF3,SLAMF7
BATF3,4933402N22RIK
BATF3,TMEM219
BATF3,INTS12
BATF3,GSTCD
BATF3,FAM53C
BATF3,CELF2
BATF3,UCKL1
BATF3,IFI35
BATF3,SPACA9
BATF3,RNF31
BATF3,PSME2
