Gene1,Gene2,Type
MYC,MSH2,1
MYC,MTAP,1
MYC,MTF2,1
MYC,MTFP1,1
MYC,MTHFD1,1
MYC,MTUS1,1
MYC,MXD1,1
MYC,MXI1,1
MYC,MYBL2,1
MYC,MYNN,1
MYC,NAA50,1
MYC,NARS2,1
MYC,NDUFAF4,1
MYC,NFIL3,1
MYC,NFYB,1
MYC,NKRF,1
MYC,NME1,1
MYC,NME2,1
MYCN,MXD1,1
MYC,NOL11,1
MYC,NOL8,1
MYC,NOP16,1
MYC,NPRL2,1
MYC,NR1D2,1
MYC,NR2F2,1
MYC,NSMCE1,1
MYC,NT5DC2,1
MYC,NTHL1,1
MYC,NUP37,1
MYC,NUP88,1
MYCN,YAF2,1
MYC,OGFOD1,1
MYC,ORC4,1
MYC,ORC5,1
MYC,PA2G4,1
MYC,PABPC4,1
MYC,PAK1IP1,1
MYC,PARP2,1
MYC,PARPBP,1
MYC,PATZ1,1
MYC,PCCA,1
MYC,PGAP2,1
MYC,PHF20,1
MYC,PIBF1,1
MYC,PIGF,1
MYC,PLAGL1,1
MYC,PLAGL2,1
MYC,PLK1,1
MYC,PLTP,1
MYC,PNP,1
MYC,POGK,1
MYC,POLB,1
MYC,POLD2,1
MYC,POLI,1
MYC,POLR1C,1
MYC,POLR3E,1
MYC,POU2F1,1
MYC,PPIL1,1
MYC,PPP1R7,1
MYC,PPP2R3C,1
MYC,PPT1,1
MYC,PRIM2,1
MYC,PRPS2,1
MYC,PSAT1,1
MYC,PSMD10,1
MYC,PSMG1,1
MYC,PTP4A1,1
MYC,PTPN2,1
MYC,PTPRZ1,1
MYC,PUS7L,1
MYC,PYGL,1
MYC,QTRTD1,1
MYC,RAB34,1
MYC,RABEPK,1
MYC,RAD1,1
MYC,RAD54L,1
MYC,RAI14,1
MYC,RARA,1
MYC,RARG,1
MYC,RELA,1
MYC,RFC2,1
MYC,RFC4,1
MYC,RFX5,1
MYC,RGS2,1
MYC,RHOBTB3,1
MYC,RHOG,1
MYC,RIOK1,1
MYC,RLF,1
MYC,RNF13,1
MYC,RNF138,1
MYC,RRM2,1
MYC,RSU1,1
MYC,RXRA,1
MYC,RXRB,1
MYC,SAFB2,1
MYC,SALL1,1
MYC,SEC11C,1
MYC,SEMA3E,1
MYC,SERPIND1,1
MYC,SERPINE2,1
MYC,SERPINI1,1
MYC,SGK1,1
MYC,SHMT2,1
MYC,SLC38A9,1
MYC,SLC39A10,1
MYC,SMAD3,1
MYC,SMYD3,1
MYC,SNAPC5,1
MYC,SNRNP25,1
MYC,SNX8,1
MYC,SOCS2,1
MYC,SON,1
MYC,SOX11,1
MYC,SOX12,1
MYC,SP1,1
MYC,SPAG5,1
MYC,SQLE,1
MYC,STAT5B,1
MYC,STAT6,1
MYC,STMN1,1
MYC,STOM,1
MYC,STX8,1
MYC,SUPV3L1,1
MYC,TAGLN2,1
MYC,TBC1D15,1
MYC,TBP,1
MYC,TBX3,1
MYC,TCF12,1
MYC,TCF3,1
MYC,TCF7L1,1
MYC,TCFL5,1
MYC,TEAD4,1
MYC,TEX10,1
MYC,TGIF2,1
MYC,THAP5,1
MYC,TIMM21,1
MYC,TIMM50,1
MYC,TIMM9,1
MYC,TKT,1
MYC,TMEM120A,1
MYC,TMEM126B,1
MYC,TMEM69,1
MYC,TMEM97,1
MYC,TMF1,1
MYC,TNNI3,1
MYC,TPM2,1
MYC,TRAFD1,1
MYC,TRAPPC8,1
MYC,TRIP13,1
MYC,TRNT1,1
MYC,TRPT1,1
MYC,UCHL1,1
MYC,UCHL5,1
MYC,UCK2,1
MYC,UCP2,1
MYC,UROD,1
MYC,USP1,1
MYC,USP11,1
MYC,USP3,1
MYC,USP39,1
MYC,UTP18,1
MYC,UTP23,1
MYC,WDR3,1
MYC,WDR43,1
MYC,WDR75,1
MYC,WDYHV1,1
MYC,WIPI1,1
MYC,XBP1,1
MYC,XPO5,1
MYC,YARS,1
MYC,YBX1,1
MYC,YWHAH,1
MYC,YY1,1
MYC,ZBTB10,1
MYC,ZBTB11,1
MYC,ZBTB24,1
MYC,ZBTB37,1
MYC,ZC3H8,1
MYC,ZFP62,1
MYC,ZFP64,1
MYC,ZFYVE21,1
MYC,ZIC3,1
MYC,ZIC5,1
MYC,ZKSCAN5,1
MYC,ZNF114,1
MYC,ZNF134,1
MYC,ZNF142,1
MYC,ZNF146,1
MYC,ZNF202,1
MYC,ZNF239,1
MYC,ZNF253,1
MYC,ZNF34,1
MYC,ZNF398,1
MYC,ZNF460,1
MYC,ZNF462,1
MYC,ZNF48,1
MYC,ZNF496,1
MYC,ZNF512,1
MYC,ZNF57,1
MYC,ZNF574,1
MYC,ZNF581,1
MYC,ZNF589,1
MYC,ZNF608,1
MYC,ZNF644,1
MYC,ZNF668,1
MYC,ZNF691,1
MYC,ZNF740,1
MYC,ZNF75A,1
MYC,ZNF8,1
MYC,ZNF800,1
MYC,ZNF85,1
NCOA1,AHR,1
NCOA1,ESRRG,1
NCOA1,FOS,1
NCOA1,FOXA2,1
NCOA1,HNF4A,1
NCOA1,JUN,1
NCOA1,NFKB1,1
NCOA1,NR1I3,1
NCOA1,NR2F6,1
NCOA1,NR3C1,1
NCOA1,PPARA,1
NCOA1,RARA,1
NCOA1,RARG,1
NCOA1,RXRA,1
NCOA1,RXRB,1
NCOA1,SRF,1
NCOA1,STAT6,1
NCOA1,TBP,1
NCOA1,TEAD2,1
NCOA1,THRB,1
NCOA1,YWHAH,1
NFATC2,EGR1,1
NFATC2,ETV1,1
NFATC2,ID2,1
NFATC2,LIFR,1
NFATC2,NR2F2,1
NFATC2,PIN1,1
NFATC2,SAFB,1
NFATC2,SF3B3,1
NFATC2,USP3,1
NFATC4,ETV1,1
NFATC4,GATA4,1
NFATC4,ID2,1
NFATC4,LIFR,1
NFATC4,NR2F2,1
NFATC4,SAFB,1
NFATC4,SF3B3,1
NFATC4,USP3,1
NFIL3,ALDH1A1,1
NFIL3,BHLHE40,1
NFIL3,CHCHD3,1
NFIL3,CREB3,1
NFIL3,DPF3,1
NFIL3,DPH5,1
NFIL3,DR1,1
NFIL3,DRAM2,1
NFIL3,ELOVL6,1
NFIL3,ESRRG,1
NFIL3,ETV1,1
NFIL3,GALE,1
NFIL3,GPM6B,1
NFIL3,GPRC5C,1
NFIL3,GTF3C2,1
NFIL3,LIFR,1
NFIL3,MITF,1
NFIL3,NT5DC1,1
NFIL3,NUP93,1
NFIL3,PCNA,1
NFIL3,PIK3R1,1
NFIL3,POLI,1
NFIL3,SCHIP1,1
NFIL3,SERPINE2,1
NFIL3,SOX4,1
NFIL3,SREBF2,1
NFIL3,TET2,1
NFIL3,TOP2A,1
NFIL3,TTC9C,1
NFIL3,ZBTB10,1
NFIL3,ZNF143,1
NFKB1,AKR1B1,1
NFKB1,ALG6,1
NFKB1,APOC3,1
NFKB1,BCL11A,1
NFKB1,BRCA1,1
NFKB1,CAMK2D,1
NFKB1,CAMTA1,1
NFKB1,CBX2,1
NFKB1,CERS2,1
NFKB1,CGGBP1,1
NFKB1,CRABP2,1
NFKB1,CREB1,1
NFKB1,CUX1,1
NFKB1,DNTTIP1,1
NFKB1,DRAP1,1
NFKB1,EFTUD2,1
NFKB1,ELF1,1
NFKB1,ETS1,1
NFKB1,FLRT2,1
NFKB1,FOS,1
NFKB1,FOXP4,1
NFKB1,GATA4,1
NFKB1,GATAD2A,1
NFKB1,GEMIN7,1
NFKB1,GPBP1,1
NFKB1,HIVEP2,1
NFKB1,HMGA2,1
NFKB1,HMGN3,1
NFKB1,HSD17B2,1
NFKB1,IRF2,1
NFKB1,ITGB3BP,1
NFKB1,JUND,1
NFKB1,KCTD6,1
NFKB1,KLF5,1
NFKB1,LCOR,1
NFKB1,LEAP2,1
NFKB1,LIN28A,1
NFKB1,NCOA1,1
NFKB1,NFKB2,1
NFKB1,NKRF,1
NFKB1,NQO1,1
NFKB1,NR2F2,1
NFKB1,NR3C1,1
NFKB1,PABPC4,1
NFKB1,PEPD,1
NFKB1,PPARA,1
NFKB1,RAMP1,1
NFKB1,RARA,1
NFKB1,RARG,1
NFKB1,RELA,1
NFKB1,RXRA,1
NFKB1,SALL2,1
NFKB1,SEC11C,1
NFKB1,SKIL,1
NFKB1,SLC7A7,1
NFKB1,SMAD3,1
NFKB1,SMC4,1
NFKB1,SOCS2,1
NFKB1,STAT6,1
NFKB1,TIMM50,1
NFKB1,TINF2,1
NFKB1,TRPT1,1
NFKB1,UCHL5,1
NFKB1,VCAN,1
NFKB1,VEZF1,1
NFKB1,VRK1,1
NFKB1,ZBTB10,1
NFKB1,ZBTB11,1
NFKB1,ZBTB20,1
NFKB1,ZBTB25,1
NFKB1,ZNF691,1
NFKB1,ZNF800,1
NFKB2,ALG6,1
NFKB2,BCL11A,1
NFKB2,CCL2,1
NFKB2,CERS2,1
NFKB2,CFLAR,1
NFKB2,CGGBP1,1
NFKB2,CREB1,1
NFKB2,DRAP1,1
NFKB2,FOXP4,1
NFKB2,GATA4,1
NFKB2,GTF2I,1
NFKB2,HSD17B2,1
NFKB2,IRF2,1
NFKB2,LIN28A,1
NFKB2,NFKB1,1
NFKB2,NKRF,1
NFKB2,NR3C1,1
NFKB2,RARA,1
NFKB2,RARG,1
NFKB2,RELA,1
NFKB2,SALL2,1
NFKB2,SMAD3,1
NFKB2,SOCS2,1
NFKB2,STAT6,1
NFKB2,TP53,1
NFKB2,TRPT1,1
NFKB2,VEZF1,1
NFKB2,VRK1,1
NFKB2,ZBTB10,1
NFKB2,ZBTB25,1
NFKB2,ZNF691,1
NFKB2,ZNF800,1
NFYB,AURKA,1
NFYB,BNC2,1
NFYB,CEBPZ,1
NFYB,CENPF,1
NFYB,CKS1B,1
NFYB,DCTN3,1
NFYB,DDIT3,1
NFYB,DPYSL2,1
NFYB,DRAP1,1
NFYB,ELF1,1
NFYB,FLAD1,1
NFYB,HMGA2,1
NFYB,IRF1,1
NFYB,M6PR,1
NFYB,MYC,1
NFYB,NFATC4,1
NFYB,NIF3L1,1
NFYB,NUP37,1
NFYB,PA2G4,1
NFYB,PEG3,1
NFYB,PHF5A,1
NFYB,PIK3R1,1
NFYB,SP1,1
NFYB,TBP,1
NFYB,TCF4,1
NFYB,TP53,1
NFYB,TTC9C,1
NFYB,TTK,1
NFYB,UBE2T,1
NFYB,YBX1,1
NFYB,ZBTB20,1
NFYB,ZIM2,1
NFYB,ZMAT4,1
NKRF,NFKB1,1
NKRF,NFKB2,1
NKRF,RELA,1
NME2,SVIL,1
NME2,TERF1,1
NR1D2,RGN,1
NR1H2,ING3,1
NR1H2,RARA,1
NR1H2,RXRA,1
NR1H2,RXRB,1
NR1H3,ING3,1
NR1H3,PPARA,1
NR1H3,RARA,1
NR1H3,RXRA,1
NR1H3,RXRB,1
NR1I3,NCOA1,1
NR1I3,RXRA,1
NR2F2,ARID5B,1
NR2F2,BCL11A,1
NR2F2,BCL11B,1
NR2F2,CCL2,1
NR2F2,DGAT1,1
NR2F2,DROSHA,1
NR2F2,E2F4,1
NR2F2,EHBP1,1
NR2F2,EPSTI1,1
NR2F2,ESRRG,1
NR2F2,GLI1,1
NR2F2,NR2F6,1
NR2F2,NR3C1,1
NR2F2,NR5A2,1
NR2F2,PIK3R1,1
NR2F2,SKIL,1
NR2F2,TFRC,1
NR2F2,TRERF1,1
NR2F2,WDR43,1
NR2F2,ZNF668,1
NR2F2,ZSCAN10,1
NR2F6,NCOA1,1
NR2F6,NR2F2,1
NR2F6,NR3C1,1
NR2F6,THRB,1
NR3C1,ADNP,1
NR3C1,AMHR2,1
NR3C1,C22orf29,1
NR3C1,CDK2AP1,1
NR3C1,CEBPA,1
NR3C1,CREB1,1
NR3C1,DDIT4,1
NR3C1,DPF3,1
NR3C1,E2F4,1
NR3C1,FOXP1,1
NR3C1,GLA,1
NR3C1,HIF3A,1
NR3C1,HMGB2,1
NR3C1,JUN,1
NR3C1,KPNA2,1
NR3C1,LIFR,1
NR3C1,MAF,1
NR3C1,MCM7,1
NR3C1,NCOA1,1
NR3C1,NFKB2,1
NR3C1,NR1H3,1
NR3C1,NR2F2,1
NR3C1,NR2F6,1
NR3C1,PBX1,1
NR3C1,POU2F1,1
NR3C1,PPFIBP2,1
NR3C1,PRC1,1
NR3C1,RAB25,1
NR3C1,RANGRF,1
NR3C1,RARA,1
NR3C1,RBP2,1
NR3C1,RELA,1
NR3C1,RRM1,1
NR3C1,RXRB,1
NR3C1,SGK1,1
NR3C1,SMAD3,1
NR3C1,SMAD5,1
NR3C1,STAT5B,1
NR3C1,TBCB,1
NR3C1,TBP,1
NR3C1,TCF4,1
NR3C1,TRIM28,1
NR3C1,YEATS4,1
NR3C1,YWHAH,1
NR3C1,ZBTB16,1
NR3C1,ZNF740,1
NR5A2,ALB,1
OTX2,FOXA2,1
OTX2,MITF,1
PATZ1,ACADVL,1
PATZ1,AHR,1
PATZ1,ARID5B,1
PATZ1,ATF3,1
PATZ1,BAZ2A,1
PATZ1,BCL11B,1
PATZ1,CDK5,1
PATZ1,CLOCK,1
PATZ1,DBNDD2,1
PATZ1,DDIT3,1
PATZ1,ETV4,1
PATZ1,FOXA1,1
PATZ1,FOXO1,1
PATZ1,LCOR,1
PATZ1,LIN28A,1
PATZ1,MGA,1
PATZ1,MITF,1
PATZ1,MXI1,1
PATZ1,ORC4,1
PATZ1,PPP1R21,1
PATZ1,RREB1,1
PATZ1,SETBP1,1
PATZ1,TCF4,1
PATZ1,TP53,1
PATZ1,TRERF1,1
PATZ1,UTP18,1
PATZ1,VEZF1,1
PATZ1,YBX1,1
PATZ1,ZBTB9,1
PATZ1,ZNF169,1
PATZ1,ZNF532,1
PAX6,ARID5B,1
PAX6,ASNS,1
PAX6,CCDC88A,1
PAX6,CDX2,1
PAX6,DLG1,1
PAX6,ETS1,1
PAX6,ETV4,1
PAX6,FIBP,1
PAX6,FOXP1,1
PAX6,GLIS3,1
PAX6,HESX1,1
PAX6,IDH3B,1
PAX6,KCTD6,1
PAX6,L3MBTL3,1
PAX6,MEF2C,1
PAX6,MITF,1
PAX6,NFIB,1
PAX6,PBX1,1
PAX6,RELA,1
PAX6,SCHIP1,1
PAX6,SETBP1,1
PAX6,SLC35D2,1
PAX6,SP1,1
PAX6,SPEN,1
PAX6,TBP,1
PAX6,TCF4,1
PAX6,TRAPPC8,1
PAX6,YARS,1
PAX6,ZFHX3,1
PAX6,ZFP42,1
PAX6,ZIC3,1
PAX6,ZNF281,1
PAX6,ZNF286A,1
PAX6,ZNF286B,1
PBX1,ACADVL,1
PBX1,BCL11A,1
PBX1,BCS1L,1
PBX1,CAPN12,1
PBX1,DDHD1,1
PBX1,ESRRG,1
PBX1,FLAD1,1
PBX1,GPM6B,1
PBX1,GRPR,1
PBX1,HHEX,1
PBX1,MEF2C,1
PBX1,NDFIP2,1
PBX1,NR3C1,1
PBX1,PAX6,1
PBX1,PHGDH,1
PBX1,PIK3R1,1
PBX1,PKNOX1,1
PBX1,POLR1C,1
PBX1,PTPRZ1,1
PBX1,RIOK1,1
PBX1,SCHIP1,1
PBX1,SMC6,1
PBX1,SOX6,1
PBX1,STAT6,1
PBX1,STOM,1
PBX1,UCHL1,1
PBX1,UGP2,1
PBX1,ZBTB20,1
PBX1,ZIC5,1
PBX1,ZNF516,1
PBX1,ZNF608,1
PDLIM1,PITX2,1
PEG3,USP7,1
PHF21A,HMG20B,1
PITX1,EGR1,1
PITX2,PDLIM1,1
PKNOX1,PBX1,1
PLAGL1,SMAD3,1
PLAGL1,TP53,1
PLRG1,CDC5L,1
POLR1C,NME1,1
POU2F1,AKR1B1,1
POU2F1,ALB,1
POU2F1,APOA2,1
POU2F1,APOO,1
POU2F1,ASPH,1
POU2F1,ATF3,1
POU2F1,ATP5SL,1
POU2F1,BPHL,1
POU2F1,BRCA1,1
POU2F1,BUB1B,1
POU2F1,C10orf82,1
POU2F1,C22orf29,1
POU2F1,CADM1,1
POU2F1,CCKBR,1
POU2F1,CDC20,1
POU2F1,CDC6,1
POU2F1,CLUAP1,1
POU2F1,COQ3,1
POU2F1,CRBN,1
POU2F1,CREB3,1
POU2F1,CRYZL1,1
POU2F1,DPYSL2,1
POU2F1,DRAM2,1
POU2F1,ELF1,1
POU2F1,ESRG,1
POU2F1,ESRRG,1
POU2F1,ETS1,1
POU2F1,ETV1,1
POU2F1,F2RL1,1
POU2F1,FIBP,1
POU2F1,FN1,1
POU2F1,FOS,1
POU2F1,FOXA1,1
POU2F1,FOXA2,1
POU2F1,FOXN3,1
POU2F1,FOXP1,1
POU2F1,GEMIN7,1
POU2F1,GLIS3,1
POU2F1,GPBP1,1
POU2F1,GPC3,1
POU2F1,GYG1,1
POU2F1,HDX,1
POU2F1,HMGA1,1
POU2F1,HMGA2,1
POU2F1,HMGB2,1
POU2F1,HNF1B,1
POU2F1,HPN,1
POU2F1,ID2,1
POU2F1,JUND,1
POU2F1,KDM2B,1
POU2F1,LEAP2,1
POU2F1,LIFR,1
POU2F1,MAF,1
POU2F1,MEF2C,1
POU2F1,MITF,1
POU2F1,MPZL3,1
POU2F1,MT2A,1
POU2F1,MTUS1,1
POU2F1,MYC,1
POU2F1,MYCN,1
POU2F1,NEK3,1
POU2F1,NFIB,1
POU2F1,NIF3L1,1
POU2F1,NR2F2,1
POU2F1,NR3C1,1
POU2F1,NR6A1,1
POU2F1,NT5DC2,1
POU2F1,NUP93,1
POU2F1,OTX2,1
POU2F1,PATZ1,1
POU2F1,PAX6,1
POU2F1,PDLIM1,1
POU2F1,PITX2,1
POU2F1,PLCD1,1
POU2F1,POP5,1
POU2F1,PRDM1,1
POU2F1,PRIM2,1
POU2F1,PSMF1,1
POU2F1,PTPRZ1,1
POU2F1,RABGAP1L,1
POU2F1,RAD1,1
POU2F1,RAD54B,1
POU2F1,RARA,1
POU2F1,RARG,1
POU2F1,RELA,1
POU2F1,RGS2,1
POU2F1,RIN2,1
POU2F1,RXRA,1
POU2F1,S100A13,1
POU2F1,SALL1,1
POU2F1,SALL3,1
POU2F1,SATB2,1
POU2F1,SEMA3E,1
POU2F1,SETBP1,1
POU2F1,SLC35D2,1
POU2F1,SLC7A6,1
POU2F1,SMAD3,1
POU2F1,SMAD5,1
POU2F1,SORBS2,1
POU2F1,SOX11,1
POU2F1,SOX2,1
POU2F1,SOX6,1
POU2F1,SP1,1
POU2F1,SP8,1
POU2F1,SPEN,1
POU2F1,STAT2,1
POU2F1,STAT5B,1
POU2F1,STOM,1
POU2F1,SYTL2,1
POU2F1,TBP,1
POU2F1,TCF4,1
POU2F1,THAP5,1
POU2F1,TMCC1,1
POU2F1,TMEM126B,1
POU2F1,TTC9C,1
POU2F1,USP39,1
POU2F1,ZBTB10,1
POU2F1,ZBTB20,1
POU2F1,ZFHX3,1
POU2F1,ZFX,1
POU2F1,ZIC3,1
POU2F1,ZNF462,1
POU2F1,ZNF483,1
POU2F1,ZNF608,1
POU5F1,ATF3,1
POU5F1,ATP5SL,1
POU5F1,CADM1,1
POU5F1,COQ3,1
POU5F1,CRBN,1
POU5F1,CREB3,1
POU5F1,CRYZL1,1
POU5F1,DPYSL2,1
POU5F1,ELF1,1
POU5F1,F2RL1,1
POU5F1,FOXA1,1
POU5F1,HMGA1,1
POU5F1,HMGB2,1
POU5F1,HNF1B,1
POU5F1,HPN,1
POU5F1,MEF2C,1
POU5F1,MPZL3,1
POU5F1,MTUS1,1
POU5F1,NR6A1,1
POU5F1,PATZ1,1
POU5F1,PAX6,1
POU5F1,PRDM1,1
POU5F1,RARG,1
POU5F1,SALL3,1
POU5F1,SEMA3E,1
POU5F1,SMAD3,1
POU5F1,SORBS2,1
POU5F1,TCF4,1
POU5F1,TMCC1,1
POU5F1,ZBTB20,1
POU5F1,ZFHX3,1
POU5F1,ZIC3,1
PPARA,ACAA1,1
PPARA,ACOX2,1
PPARA,ACSL5,1
PPARA,APOA1,1
PPARA,APOA2,1
PPARA,DUT,1
PPARA,FABP1,1
PPARA,FGB,1
PPARA,GOT1,1
PPARA,HMGCS2,1
PPARA,LIPA,1
PPARA,MECR,1
PPARA,MYC,1
PPARA,NCOA1,1
PPARA,NR1H3,1
PPARA,PLTP,1
PPARA,RELA,1
PPARA,RXRA,1
PREB,SMAD1,1
PTTG1,ANAPC4,1
PTTG1,ANAPC7,1
PTTG1,CDC20,1
PTTG1,TP53,1
RAD51B,RAD51C,1
RARA,AKR1B1,1
RARA,ALB,1
RARA,CRABP2,1
RARA,FGFR1,1
RARA,FOXO1,1
RARA,HES1,1
RARA,HNF1B,1
RARA,JUN,1
RARA,KLF5,1
RARA,KRT19,1
RARA,MECR,1
RARA,MYCN,1
RARA,NCOA1,1
RARA,NR1H2,1
RARA,NR1H3,1
RARA,NR3C1,1
RARA,POU2F1,1
RARA,POU5F1,1
RARA,RARG,1
RARA,RXRA,1
RARA,RXRB,1
RARA,SP1,1
RARA,SPEN,1
RARA,STAT5B,1
RARA,THRB,1
RARA,ZBTB16,1
RARG,CRABP2,1
RARG,FGFR1,1
RARG,HMGA1,1
RARG,JUN,1
RARG,KLF5,1
RARG,NCOA1,1
RARG,RXRA,1
RARG,RXRB,1
RARG,SMAD3,1
RBPJ,HES1,1
RBPJ,SPEN,1
RELA,ACTL6A,1
RELA,AFP,1
RELA,AHR,1
RELA,AKR1B1,1
RELA,ALG6,1
RELA,APOC3,1
RELA,BRCA1,1
RELA,CAMTA1,1
RELA,CBX2,1
RELA,CEBPD,1
RELA,CHEK1,1
RELA,COMMD1,1
RELA,CRABP2,1
RELA,CREB1,1
RELA,CUX1,1
RELA,DAZAP2,1
RELA,DRAP1,1
RELA,EFTUD2,1
RELA,ETHE1,1
RELA,FOS,1
RELA,FOXP1,1
RELA,GATA4,1
RELA,GEMIN7,1
RELA,GPBP1,1
RELA,HDAC3,1
RELA,HIVEP2,1
RELA,HMGA2,1
RELA,HMGN3,1
RELA,IPO5,1
RELA,IRF2,1
RELA,IRF3,1
RELA,JUN,1
RELA,KPNA2,1
RELA,LEAP2,1
RELA,MAFF,1
RELA,MITF,1
RELA,NFKB2,1
RELA,NKRF,1
RELA,NR3C1,1
RELA,PABPC4,1
RELA,PEPD,1
RELA,PIN1,1
RELA,POU2F1,1
RELA,RARA,1
RELA,RARG,1
RELA,RXRA,1
RELA,SALL2,1
RELA,SEC11C,1
RELA,SLC38A1,1
RELA,SLC7A7,1
RELA,SMAD3,1
RELA,SOCS2,1
RELA,SP1,1
RELA,SREBF2,1
RELA,SRF,1
RELA,STAT6,1
RELA,TFE3,1
RELA,TRPT1,1
RELA,VCAN,1
RELA,ZBTB10,1
RELA,ZBTB11,1
RELA,ZBTB20,1
RELA,ZBTB25,1
REST,ARID3B,1
REST,ATF4,1
REST,BBS7,1
REST,BEX1,1
REST,BRMS1,1
REST,C3orf14,1
REST,CHTF18,1
REST,CIDEB,1
REST,CLDN4,1
REST,DDIT4,1
REST,DGAT1,1
REST,ECSIT,1
REST,EFNA1,1
REST,EGR1,1
REST,EPAS1,1
REST,ERCC1,1
REST,EXOSC3,1
REST,GATAD2A,1
REST,HDAC3,1
REST,HES1,1
REST,HSD17B7,1
REST,IRF9,1
REST,LIPA,1
REST,MAD2L1,1
REST,MAD2L1BP,1
REST,MLH1,1
REST,MORN2,1
REST,MRS2,1
REST,MST1,1
REST,NDEL1,1
REST,NDUFAF5,1
REST,NFIL3,1
REST,NFKB2,1
REST,NMD3,1
REST,NPPB,1
REST,NPRL2,1
REST,NUDT15,1
REST,PIBF1,1
REST,PMAIP1,1
REST,POLR3E,1
REST,POU2F1,1
REST,RARG,1
REST,RRM2,1
REST,RSU1,1
REST,SATB2,1
REST,SCHIP1,1
REST,SKA3,1
REST,SLC39A5,1
REST,SOX11,1
REST,TAGLN2,1
REST,TAOK3,1
REST,TGIF1,1
REST,THYN1,1
REST,TKT,1
REST,TMCC1,1
REST,TNFRSF12A,1
REST,TRPT1,1
REST,TSN,1
REST,UROD,1
REST,UTP18,1
REST,VTN,1
REST,WDR74,1
REST,ZDHHC6,1
REST,ZFX,1
REST,ZIC2,1
REST,ZNF74,1
RFX5,RFXANK,1
RFXANK,RFX5,1
RREB1,AAMP,1
RREB1,ACADVL,1
RREB1,AEBP1,1
RREB1,B4GALT3,1
RREB1,BCL11A,1
RREB1,BRMS1,1
RREB1,CAPN12,1
RREB1,CDCA3,1
RREB1,DDIT3,1
RREB1,DGAT1,1
RREB1,DMKN,1
RREB1,DNMT3B,1
RREB1,G6PC3,1
RREB1,HIVEP2,1
RREB1,KNTC1,1
RREB1,MAZ,1
RREB1,NFATC4,1
RREB1,NFIB,1
RREB1,NR3C1,1
RREB1,OAZ2,1
RREB1,PBX1,1
RREB1,RARA,1
RREB1,RXRB,1
RREB1,SATB2,1
RREB1,SOCS2,1
RREB1,SOX11,1
RREB1,SOX9,1
RREB1,SP1,1
RREB1,SP4,1
RREB1,TRERF1,1
RREB1,VEZF1,1
RREB1,ZBTB9,1
RREB1,ZIC2,1
RREB1,ZNF189,1
RREB1,ZNF581,1
RREB1,ZNF608,1
RUVBL1,ACTL6A,1
RUVBL1,DKC1,1
RUVBL1,RUVBL2,1
RUVBL1,TBP,1
RUVBL1,TCF7L1,1
RUVBL2,DPCD,1
RUVBL2,RUVBL1,1
RXRA,ACAA1,1
RXRA,ACADVL,1
RXRA,ACAT2,1
RXRA,ACOX2,1
RXRA,ACSL5,1
RXRA,ADM,1
RXRA,APOA1,1
RXRA,APOA2,1
RXRA,APOB,1
RXRA,APOC3,1
RXRA,ASGR1,1
RXRA,BCKDK,1
RXRA,BRD8,1
RXRA,CREB3L3,1
RXRA,EFNA1,1
RXRA,F2,1
RXRA,FABP1,1
RXRA,FGB,1
RXRA,GSN,1
RXRA,HMGA1,1
RXRA,HMGCS2,1
RXRA,HP,1
RXRA,HPN,1
RXRA,ITGB3BP,1
RXRA,LAMB2,1
RXRA,MCM4,1
RXRA,MECR,1
RXRA,MGST2,1
RXRA,MRPS11,1
RXRA,NCOA1,1
RXRA,NEK2,1
RXRA,NFKB1,1
RXRA,NR1H2,1
RXRA,NR1H3,1
RXRA,NR1I3,1
RXRA,NR2F6,1
RXRA,PCNA,1
RXRA,PLIN2,1
RXRA,PLTP,1
RXRA,POU2F1,1
RXRA,PPARA,1
RXRA,RARA,1
RXRA,RARG,1
RXRA,RELA,1
RXRA,RRM2,1
RXRA,SKIL,1
RXRA,SLC2A4RG,1
RXRA,SP1,1
RXRA,SPINK1,1
RXRA,SRF,1
RXRA,STAT2,1
RXRA,TBP,1
RXRA,THRB,1
RXRA,TMEM37,1
RXRA,ZBTB16,1
RXRA,ZNF219,1
RXRA,ZNF670,1
RXRB,ACAA1,1
RXRB,ACOX2,1
RXRB,ACSL5,1
RXRB,ADM,1
RXRB,AGT,1
RXRB,AMBP,1
RXRB,APOA1,1
RXRB,APOA2,1
RXRB,APOC3,1
RXRB,FABP1,1
RXRB,HMGCS2,1
RXRB,IRF9,1
RXRB,NCOA1,1
RXRB,NR1H2,1
RXRB,NR1H3,1
RXRB,PLOD2,1
RXRB,PLTP,1
RXRB,RARA,1
RXRB,RARG,1
RXRB,SKIL,1
RXRB,TET2,1
RXRB,TF,1
RXRB,THRB,1
RXRB,TIMMDC1,1
RXRB,TMEM37,1
SAFB2,SAFB,1
SAFB,SAFB2,1
SALL1,TERF1,1
SKIL,C12orf10,1
SKIL,CXXC5,1
SKIL,FN1,1
SKIL,SMAD1,1
SKIL,SMAD3,1
SKIL,TDP2,1
SKIL,ZBTB3,1
SKIL,ZMYM5,1
SMAD1,AHR,1
SMAD1,AKR1B1,1
SMAD1,APOB,1
SMAD1,ECSIT,1
SMAD1,GMEB1,1
SMAD1,ID2,1
SMAD1,ID3,1
SMAD1,PREB,1
SMAD1,RAB34,1
SMAD1,RHOG,1
