,Gene1,Gene2,Type,_merge
1278,TEAD4,ATF3,,left_only
1279,TEAD4,REST,,left_only
1280,TEAD4,MYC,,left_only
1281,TEAD4,CREB1,,left_only
1282,TEAD4,CEBPD,,left_only
1283,TEAD4,RFX5,,left_only
1284,TEAD4,FOSL2,,left_only
1285,TEAD4,MYBL2,,left_only
1286,TEAD4,ELF1,,left_only
1287,TERF1,JUND,,left_only
1288,TERF1,MAZ,,left_only
1289,TERF1,REST,,left_only
1290,TERF1,MYC,,left_only
1291,TERF1,CREB1,,left_only
1292,TERF1,CEBPD,,left_only
1293,TERF1,RFX5,,left_only
1294,TERF1,FOSL2,,left_only
1295,TERF1,MYBL2,,left_only
1296,TERF1,ELF1,,left_only
1297,ZBTB24,CREB1,,left_only
1298,NFIB,CREB1,,left_only
1299,ZNF66,JUND,,left_only
1300,ZNF66,MAZ,,left_only
1301,ZNF66,MYC,,left_only
1302,ZNF66,CREB1,,left_only
1303,ZNF66,CEBPD,,left_only
1304,ZNF66,RFX5,,left_only
1305,ZNF66,FOSL2,,left_only
1306,SEC11C,JUND,,left_only
1307,SEC11C,MAZ,,left_only
1308,SEC11C,REST,,left_only
1309,SEC11C,MYC,,left_only
1310,SEC11C,CREB1,,left_only
1311,SEC11C,CEBPD,,left_only
1312,SEC11C,RFX5,,left_only
1313,SEC11C,FOSL2,,left_only
1314,SEC11C,MYBL2,,left_only
1315,APOC2,MAFF,,left_only
1316,APOC2,JUND,,left_only
1317,APOC2,MAZ,,left_only
1318,APOC2,REST,,left_only
1319,APOC2,MYC,,left_only
1320,APOC2,CREB1,,left_only
1321,APOC2,CEBPD,,left_only
1322,APOC2,RFX5,,left_only
1323,APOC2,FOSL2,,left_only
1324,APOC2,MYBL2,,left_only
1325,APOC2,ELF1,,left_only
1326,ACADVL,MAFF,,left_only
1327,ACADVL,JUND,,left_only
1328,ACADVL,FOXA1,,left_only
1329,ACADVL,MAZ,,left_only
1330,ACADVL,REST,,left_only
1331,ACADVL,MYC,,left_only
1332,ACADVL,CREB1,,left_only
1333,ACADVL,CEBPD,,left_only
1334,ACADVL,RFX5,,left_only
1335,ACADVL,FOSL2,,left_only
1336,ACADVL,MYBL2,,left_only
1337,ACADVL,ELF1,,left_only
1338,ARSE,JUND,,left_only
1339,ARSE,MAZ,,left_only
1340,ARSE,REST,,left_only
1341,ARSE,MYC,,left_only
1342,ARSE,CREB1,,left_only
1343,ARSE,CEBPD,,left_only
1344,ARSE,RFX5,,left_only
1345,ARSE,FOSL2,,left_only
1346,ARSE,MYBL2,,left_only
1347,ARSE,ELF1,,left_only
1348,CTSC,MAFF,,left_only
1349,CTSC,JUND,,left_only
1350,CTSC,MAZ,,left_only
1351,CTSC,REST,,left_only
1352,CTSC,MYC,,left_only
1353,CTSC,CREB1,,left_only
1354,CTSC,CEBPD,,left_only
1355,CTSC,RFX5,,left_only
1356,CTSC,FOSL2,,left_only
1357,CTSC,MYBL2,,left_only
1358,CTSC,ELF1,,left_only
1359,ZNF677,JUND,,left_only
1360,ZNF677,REST,,left_only
1361,ZNF677,CREB1,,left_only
1362,ZNF677,CEBPD,,left_only
1363,ZNF677,RFX5,,left_only
1364,ZNF677,FOSL2,,left_only
1365,RSU1,JUND,,left_only
1366,RSU1,MAZ,,left_only
1367,RSU1,REST,,left_only
1368,RSU1,MYC,,left_only
1369,RSU1,CREB1,,left_only
1370,RSU1,CEBPD,,left_only
1371,RSU1,RFX5,,left_only
1372,RSU1,FOSL2,,left_only
1373,RSU1,MYBL2,,left_only
1374,RSU1,ELF1,,left_only
1375,CETN3,MAFF,,left_only
1376,CETN3,JUND,,left_only
1377,CETN3,MAZ,,left_only
1378,CETN3,REST,,left_only
1379,CETN3,MYC,,left_only
1380,CETN3,CREB1,,left_only
1381,CETN3,CEBPD,,left_only
1382,CETN3,RFX5,,left_only
1383,CETN3,FOSL2,,left_only
1384,CETN3,MYBL2,,left_only
1385,CETN3,ELF1,,left_only
1386,CXXC5,JUND,,left_only
1387,CXXC5,CREB1,,left_only
1388,CEBPA,JUND,,left_only
1389,CEBPA,MAZ,,left_only
1390,CEBPA,CREB1,,left_only
1391,CEBPA,CEBPD,,left_only
1392,CEBPA,RFX5,,left_only
1393,CEBPA,FOSL2,,left_only
1394,TET1,MAFF,,left_only
1395,TET1,JUND,,left_only
1396,TET1,MAZ,,left_only
1397,TET1,REST,,left_only
1398,TET1,MYC,,left_only
1399,TET1,CREB1,,left_only
1400,TET1,CEBPD,,left_only
1401,TET1,RFX5,,left_only
1402,TET1,FOSL2,,left_only
1403,TET1,MYBL2,,left_only
1404,TET1,ELF1,,left_only
1405,FBL,MAFF,,left_only
1406,FBL,JUND,,left_only
1407,FBL,MAZ,,left_only
1408,FBL,REST,,left_only
1409,FBL,MYC,,left_only
1410,FBL,CREB1,,left_only
1411,FBL,CEBPD,,left_only
1412,FBL,RFX5,,left_only
1413,FBL,FOSL2,,left_only
1414,FBL,MYBL2,,left_only
1415,FBL,ELF1,,left_only
1416,CACYBP,MAFF,,left_only
1417,CACYBP,JUND,,left_only
1418,CACYBP,MAZ,,left_only
1419,CACYBP,REST,,left_only
1420,CACYBP,MYC,,left_only
1421,CACYBP,CREB1,,left_only
1422,CACYBP,CEBPD,,left_only
1423,CACYBP,RFX5,,left_only
1424,CACYBP,FOSL2,,left_only
1425,CACYBP,MYBL2,,left_only
1426,CACYBP,ELF1,,left_only
1427,ALB,JUND,,left_only
1428,ALB,MAZ,,left_only
1429,ALB,MYC,,left_only
1430,ALB,CREB1,,left_only
1431,ALB,CEBPD,,left_only
1432,ALB,RFX5,,left_only
1433,ALB,FOSL2,,left_only
1434,ALB,MYBL2,,left_only
1435,CRABP2,JUND,,left_only
1436,CRABP2,CREB1,,left_only
1437,CRABP2,CEBPD,,left_only
1438,CRABP2,RFX5,,left_only
1439,CRABP2,FOSL2,,left_only
1440,ANLN,MAFF,,left_only
1441,ANLN,JUND,,left_only
1442,ANLN,MAZ,,left_only
1443,ANLN,REST,,left_only
1444,ANLN,MYC,,left_only
1445,ANLN,CREB1,,left_only
1446,ANLN,CEBPD,,left_only
1447,ANLN,RFX5,,left_only
1448,ANLN,FOSL2,,left_only
1449,ANLN,MYBL2,,left_only
1450,ANLN,ELF1,,left_only
1451,ACY1,CREB1,,left_only
1452,ACY1,FOSL2,,left_only
1453,DLGAP5,MAFF,,left_only
1454,DLGAP5,JUND,,left_only
1455,DLGAP5,FOXA1,,left_only
1456,DLGAP5,MAZ,,left_only
1457,DLGAP5,REST,,left_only
1458,DLGAP5,MYC,,left_only
1459,DLGAP5,CREB1,,left_only
1460,DLGAP5,CEBPD,,left_only
1461,DLGAP5,RFX5,,left_only
1462,DLGAP5,FOSL2,,left_only
1463,DLGAP5,MYBL2,,left_only
1464,DLGAP5,ELF1,,left_only
1465,ZNF512,JUND,,left_only
1466,ZNF512,CREB1,,left_only
1467,ZNF512,CEBPD,,left_only
1468,ZNF512,FOSL2,,left_only
1469,ZNF581,JUND,,left_only
1470,ZNF581,MAZ,,left_only
1471,ZNF581,REST,,left_only
1472,ZNF581,MYC,,left_only
1473,ZNF581,CREB1,,left_only
1474,ZNF581,CEBPD,,left_only
1475,ZNF581,RFX5,,left_only
1476,ZNF581,FOSL2,,left_only
1477,ZNF581,MYBL2,,left_only
1478,ZNF581,ELF1,,left_only
1479,ZFAND2A,JUND,,left_only
1480,ZFAND2A,MAZ,,left_only
1481,ZFAND2A,REST,,left_only
1482,ZFAND2A,MYC,,left_only
1483,ZFAND2A,CREB1,,left_only
1484,ZFAND2A,CEBPD,,left_only
1485,ZFAND2A,RFX5,,left_only
1486,ZFAND2A,FOSL2,,left_only
1487,ZFAND2A,MYBL2,,left_only
1488,ZFAND2A,ELF1,,left_only
1489,ADSL,JUND,,left_only
1490,ADSL,MAZ,,left_only
1491,ADSL,REST,,left_only
1492,ADSL,MYC,,left_only
1493,ADSL,CREB1,,left_only
1494,ADSL,CEBPD,,left_only
1495,ADSL,RFX5,,left_only
1496,ADSL,FOSL2,,left_only
1497,ADSL,MYBL2,,left_only
1498,ADSL,ELF1,,left_only
1499,TTF1,JUND,,left_only
1500,TTF1,CREB1,,left_only
1501,TTF1,CEBPD,,left_only
1502,TTF1,RFX5,,left_only
1503,TTF1,FOSL2,,left_only
1504,NNAT,JUND,,left_only
1505,NNAT,MAZ,,left_only
1506,NNAT,REST,,left_only
1507,NNAT,MYC,,left_only
1508,NNAT,CREB1,,left_only
1509,NNAT,CEBPD,,left_only
1510,NNAT,RFX5,,left_only
1511,NNAT,FOSL2,,left_only
1512,NNAT,MYBL2,,left_only
1513,NNAT,ELF1,,left_only
1514,ZNF770,MAFF,,left_only
1515,ZNF770,JUND,,left_only
1516,ZNF770,MAZ,,left_only
1517,ZNF770,REST,,left_only
1518,ZNF770,MYC,,left_only
1519,ZNF770,CREB1,,left_only
1520,ZNF770,CEBPD,,left_only
1521,ZNF770,RFX5,,left_only
1522,ZNF770,FOSL2,,left_only
1523,ZNF770,MYBL2,,left_only
1524,ZNF770,ELF1,,left_only
1525,HDX,JUND,,left_only
1526,HDX,MYC,,left_only
1527,HDX,CREB1,,left_only
1528,HDX,CEBPD,,left_only
1529,HDX,RFX5,,left_only
1530,HDX,FOSL2,,left_only
1531,NDUFAF4,JUND,,left_only
1532,NDUFAF4,MAZ,,left_only
1533,NDUFAF4,REST,,left_only
1534,NDUFAF4,MYC,,left_only
1535,NDUFAF4,CREB1,,left_only
1536,NDUFAF4,CEBPD,,left_only
1537,NDUFAF4,RFX5,,left_only
1538,NDUFAF4,FOSL2,,left_only
1539,NDUFAF4,MYBL2,,left_only
1540,NDUFAF4,ELF1,,left_only
1541,TCFL5,JUND,,left_only
1542,TCFL5,CREB1,,left_only
1543,FABP1,MAFF,,left_only
1544,FABP1,JUND,,left_only
1545,FABP1,MAZ,,left_only
1546,FABP1,REST,,left_only
1547,FABP1,MYC,,left_only
1548,FABP1,CREB1,,left_only
1549,FABP1,CEBPD,,left_only
1550,FABP1,RFX5,,left_only
1551,FABP1,FOSL2,,left_only
1552,FABP1,MYBL2,,left_only
1553,FABP1,ELF1,,left_only
1554,ECT2,MAFF,,left_only
1555,ECT2,JUND,,left_only
1556,ECT2,MAZ,,left_only
1557,ECT2,REST,,left_only
1558,ECT2,MYC,,left_only
1559,ECT2,CREB1,,left_only
1560,ECT2,CEBPD,,left_only
1561,ECT2,RFX5,,left_only
1562,ECT2,FOSL2,,left_only
1563,ECT2,MYBL2,,left_only
1564,ECT2,ELF1,,left_only
1565,AASS,JUND,,left_only
1566,AASS,MAZ,,left_only
1567,AASS,REST,,left_only
1568,AASS,MYC,,left_only
1569,AASS,CREB1,,left_only
1570,AASS,CEBPD,,left_only
1571,AASS,RFX5,,left_only
1572,AASS,FOSL2,,left_only
1573,AASS,MYBL2,,left_only
1574,AASS,ELF1,,left_only
1575,APOC3,JUND,,left_only
1576,APOC3,MAZ,,left_only
1577,APOC3,REST,,left_only
1578,APOC3,MYC,,left_only
1579,APOC3,CREB1,,left_only
1580,APOC3,CEBPD,,left_only
1581,APOC3,RFX5,,left_only
1582,APOC3,FOSL2,,left_only
1583,APOC3,MYBL2,,left_only
1584,APOC3,ELF1,,left_only
1585,ASNS,JUND,,left_only
1586,ASNS,MAZ,,left_only
1587,ASNS,REST,,left_only
1588,ASNS,MYC,,left_only
1589,ASNS,CREB1,,left_only
1590,ASNS,CEBPD,,left_only
1591,ASNS,RFX5,,left_only
1592,ASNS,FOSL2,,left_only
1593,ASNS,MYBL2,,left_only
1594,SLC7A6,MAFF,,left_only
1595,SLC7A6,JUND,,left_only
1596,SLC7A6,MAZ,,left_only
1597,SLC7A6,REST,,left_only
1598,SLC7A6,MYC,,left_only
1599,SLC7A6,CREB1,,left_only
1600,SLC7A6,CEBPD,,left_only
1601,SLC7A6,RFX5,,left_only
1602,SLC7A6,FOSL2,,left_only
1603,SLC7A6,MYBL2,,left_only
1604,SLC7A6,ELF1,,left_only
1605,DRAP1,JUND,,left_only
1606,DRAP1,CREB1,,left_only
1607,DRAP1,FOSL2,,left_only
1608,PEMT,JUND,,left_only
1609,PEMT,MYC,,left_only
1610,PEMT,CREB1,,left_only
1611,PEMT,CEBPD,,left_only
1612,PEMT,RFX5,,left_only
1613,PEMT,FOSL2,,left_only
1614,CMC1,JUND,,left_only
1615,CMC1,MAZ,,left_only
1616,CMC1,REST,,left_only
1617,CMC1,MYC,,left_only
1618,CMC1,CREB1,,left_only
1619,CMC1,CEBPD,,left_only
1620,CMC1,RFX5,,left_only
1621,CMC1,FOSL2,,left_only
1622,CMC1,MYBL2,,left_only
1623,ZNF525,JUND,,left_only
1624,ZNF525,CREB1,,left_only
1625,ZNF525,RFX5,,left_only
1626,DPYSL2,MAFF,,left_only
1627,DPYSL2,JUND,,left_only
1628,DPYSL2,MAZ,,left_only
1629,DPYSL2,REST,,left_only
1630,DPYSL2,MYC,,left_only
1631,DPYSL2,CREB1,,left_only
1632,DPYSL2,CEBPD,,left_only
1633,DPYSL2,RFX5,,left_only
1634,DPYSL2,FOSL2,,left_only
1635,DPYSL2,MYBL2,,left_only
1636,DPYSL2,ELF1,,left_only
1637,CDK4,JUND,,left_only
1638,CDK4,MAZ,,left_only
1639,CDK4,REST,,left_only
1640,CDK4,MYC,,left_only
1641,CDK4,CREB1,,left_only
1642,CDK4,CEBPD,,left_only
1643,CDK4,RFX5,,left_only
1644,CDK4,FOSL2,,left_only
1645,CDK4,MYBL2,,left_only
1646,CDK4,ELF1,,left_only
1647,ZNF620,JUND,,left_only
1648,ZNF620,MYC,,left_only
1649,ZNF620,CREB1,,left_only
1650,ZNF620,RFX5,,left_only
1651,XPO5,JUND,,left_only
1652,XPO5,MAZ,,left_only
1653,XPO5,REST,,left_only
1654,XPO5,MYC,,left_only
1655,XPO5,CREB1,,left_only
1656,XPO5,CEBPD,,left_only
1657,XPO5,RFX5,,left_only
1658,XPO5,FOSL2,,left_only
1659,XPO5,MYBL2,,left_only
1660,XPO5,ELF1,,left_only
1661,TP53,JUND,,left_only
1662,TP53,MAZ,,left_only
1663,TP53,REST,,left_only
1664,TP53,MYC,,left_only
1665,TP53,CREB1,,left_only
1666,TP53,CEBPD,,left_only
1667,TP53,RFX5,,left_only
1668,TP53,FOSL2,,left_only
1669,TP53,MYBL2,,left_only
1670,TP53,ELF1,,left_only
1671,NDUFAF5,JUND,,left_only
1672,NDUFAF5,MAZ,,left_only
1673,NDUFAF5,REST,,left_only
1674,NDUFAF5,MYC,,left_only
1675,NDUFAF5,CREB1,,left_only
1676,NDUFAF5,CEBPD,,left_only
1677,NDUFAF5,RFX5,,left_only
1678,NDUFAF5,FOSL2,,left_only
1679,NDUFAF5,MYBL2,,left_only
1680,NDUFAF5,ELF1,,left_only
1681,CENPF,JUND,,left_only
1682,CENPF,MAZ,,left_only
1683,CENPF,REST,,left_only
1684,CENPF,MYC,,left_only
1685,CENPF,CREB1,,left_only
1686,CENPF,CEBPD,,left_only
1687,CENPF,RFX5,,left_only
1688,CENPF,FOSL2,,left_only
1689,CENPF,MYBL2,,left_only
1690,CENPF,ELF1,,left_only
1691,WDR74,JUND,,left_only
1692,WDR74,MAZ,,left_only
1693,WDR74,REST,,left_only
1694,WDR74,MYC,,left_only
1695,WDR74,CREB1,,left_only
1696,WDR74,CEBPD,,left_only
1697,WDR74,RFX5,,left_only
1698,WDR74,FOSL2,,left_only
1699,WDR74,MYBL2,,left_only
1700,CDK1,MAFF,,left_only
1701,CDK1,JUND,,left_only
1702,CDK1,MAZ,,left_only
1703,CDK1,REST,,left_only
1704,CDK1,MYC,,left_only
1705,CDK1,CREB1,,left_only
1706,CDK1,CEBPD,,left_only
1707,CDK1,RFX5,,left_only
1708,CDK1,FOSL2,,left_only
1709,CDK1,MYBL2,,left_only
1710,CDK1,ELF1,,left_only
1713,HNF4A,REST,,left_only
1714,HNF4A,MYC,,left_only
1715,HNF4A,CREB1,,left_only
1716,HNF4A,CEBPD,,left_only
1717,HNF4A,RFX5,,left_only
1719,HNF4A,MYBL2,,left_only
1721,ZNF880,JUND,,left_only
1722,ZNF880,REST,,left_only
1723,ZNF880,CREB1,,left_only
1724,ZNF880,CEBPD,,left_only
1725,ZNF880,RFX5,,left_only
1726,ZNF880,FOSL2,,left_only
1727,NODAL,JUND,,left_only
1728,NODAL,MAZ,,left_only
1729,NODAL,REST,,left_only
1730,NODAL,MYC,,left_only
1731,NODAL,CREB1,,left_only
1732,NODAL,CEBPD,,left_only
1733,NODAL,RFX5,,left_only
1734,NODAL,FOSL2,,left_only
1735,NODAL,MYBL2,,left_only
1736,NODAL,ELF1,,left_only
1737,STAT2,JUND,,left_only
1738,STAT2,MAZ,,left_only
1739,STAT2,REST,,left_only
1740,STAT2,MYC,,left_only
1741,STAT2,CREB1,,left_only
1742,STAT2,CEBPD,,left_only
1743,STAT2,RFX5,,left_only
1744,STAT2,FOSL2,,left_only
1745,STAT2,MYBL2,,left_only
1746,STAT2,ELF1,,left_only
1747,BBS9,JUND,,left_only
1748,BBS9,MAZ,,left_only
1749,BBS9,REST,,left_only
1750,BBS9,MYC,,left_only
1751,BBS9,CREB1,,left_only
1752,BBS9,CEBPD,,left_only
1753,BBS9,RFX5,,left_only
1754,BBS9,FOSL2,,left_only
1755,BBS9,MYBL2,,left_only
1756,BBS9,ELF1,,left_only
1757,DERA,JUND,,left_only
1758,DERA,MAZ,,left_only
1759,DERA,REST,,left_only
1760,DERA,MYC,,left_only
1761,DERA,CREB1,,left_only
1762,DERA,CEBPD,,left_only
1763,DERA,RFX5,,left_only
1764,DERA,FOSL2,,left_only
1765,DERA,MYBL2,,left_only
1766,DERA,ELF1,,left_only
1767,FANCB,JUND,,left_only
1768,FANCB,MAZ,,left_only
1769,FANCB,REST,,left_only
1770,FANCB,MYC,,left_only
1771,FANCB,CREB1,,left_only
1772,FANCB,CEBPD,,left_only
1773,FANCB,RFX5,,left_only
1774,FANCB,FOSL2,,left_only
1775,FANCB,MYBL2,,left_only
1776,FANCB,ELF1,,left_only
1777,C12orf45,MAFF,,left_only
1778,C12orf45,JUND,,left_only
1779,C12orf45,MAZ,,left_only
1780,C12orf45,REST,,left_only
1781,C12orf45,MYC,,left_only
1782,C12orf45,CREB1,,left_only
1783,C12orf45,CEBPD,,left_only
1784,C12orf45,RFX5,,left_only
1785,C12orf45,FOSL2,,left_only
1786,C12orf45,MYBL2,,left_only
1787,C12orf45,ELF1,,left_only
1788,ANP32E,MAFF,,left_only
1789,ANP32E,JUND,,left_only
1790,ANP32E,MAZ,,left_only
1791,ANP32E,REST,,left_only
1792,ANP32E,MYC,,left_only
1793,ANP32E,CREB1,,left_only
1794,ANP32E,CEBPD,,left_only
1795,ANP32E,RFX5,,left_only
1796,ANP32E,FOSL2,,left_only
1797,ANP32E,MYBL2,,left_only
1798,ANP32E,ELF1,,left_only
1799,SPTLC3,JUND,,left_only
1800,SPTLC3,MAZ,,left_only
1801,SPTLC3,MYC,,left_only
1802,SPTLC3,CREB1,,left_only
1803,SPTLC3,CEBPD,,left_only
1804,SPTLC3,RFX5,,left_only
1805,SPTLC3,FOSL2,,left_only
1806,SPTLC3,MYBL2,,left_only
1807,SPTLC3,ELF1,,left_only
1808,CDKN3,MAFF,,left_only
1809,CDKN3,JUND,,left_only
1810,CDKN3,MAZ,,left_only
1811,CDKN3,REST,,left_only
1812,CDKN3,MYC,,left_only
1813,CDKN3,CREB1,,left_only
1814,CDKN3,CEBPD,,left_only
1815,CDKN3,RFX5,,left_only
1816,CDKN3,FOSL2,,left_only
1817,CDKN3,MYBL2,,left_only
1818,CDKN3,ELF1,,left_only
1819,NUP54,JUND,,left_only
1820,NUP54,MAZ,,left_only
1821,NUP54,REST,,left_only
1822,NUP54,MYC,,left_only
1823,NUP54,CREB1,,left_only
1824,NUP54,CEBPD,,left_only
1825,NUP54,RFX5,,left_only
1826,NUP54,FOSL2,,left_only
1827,NUP54,MYBL2,,left_only
1828,NUP54,ELF1,,left_only
1829,BUB1,MAFF,,left_only
1830,BUB1,JUND,,left_only
1831,BUB1,MAZ,,left_only
1832,BUB1,REST,,left_only
1833,BUB1,MYC,,left_only
1834,BUB1,CREB1,,left_only
1835,BUB1,CEBPD,,left_only
1836,BUB1,RFX5,,left_only
1837,BUB1,FOSL2,,left_only
1838,BUB1,MYBL2,,left_only
1839,BUB1,ELF1,,left_only
1840,NUP93,MAFF,,left_only
1841,NUP93,JUND,,left_only
1842,NUP93,MAZ,,left_only
1843,NUP93,REST,,left_only
1844,NUP93,MYC,,left_only
1845,NUP93,CREB1,,left_only
1846,NUP93,CEBPD,,left_only
1847,NUP93,RFX5,,left_only
1848,NUP93,FOSL2,,left_only
1849,NUP93,MYBL2,,left_only
1850,NUP93,ELF1,,left_only
1851,TDP2,JUND,,left_only
1852,TDP2,CREB1,,left_only
1853,TDP2,CEBPD,,left_only
1854,TDP2,RFX5,,left_only
1855,TDP2,FOSL2,,left_only
1856,AURKB,MAFF,,left_only
1857,AURKB,JUND,,left_only
1858,AURKB,MAZ,,left_only
1859,AURKB,REST,,left_only
1860,AURKB,MYC,,left_only
1861,AURKB,CREB1,,left_only
1862,AURKB,CEBPD,,left_only
1863,AURKB,RFX5,,left_only
1864,AURKB,FOSL2,,left_only
1865,AURKB,MYBL2,,left_only
1866,AURKB,ELF1,,left_only
1867,NUP85,JUND,,left_only
1868,NUP85,MAZ,,left_only
1869,NUP85,REST,,left_only
1870,NUP85,MYC,,left_only
1871,NUP85,CREB1,,left_only
1872,NUP85,CEBPD,,left_only
1873,NUP85,RFX5,,left_only
1874,NUP85,FOSL2,,left_only
1875,NUP85,MYBL2,,left_only
1876,NUP85,ELF1,,left_only
1877,DKC1,JUND,,left_only
1878,DKC1,MAZ,,left_only
1879,DKC1,REST,,left_only
1880,DKC1,MYC,,left_only
1881,DKC1,CREB1,,left_only
1882,DKC1,CEBPD,,left_only
1883,DKC1,RFX5,,left_only
1884,DKC1,FOSL2,,left_only
1885,DKC1,MYBL2,,left_only
1886,DKC1,ELF1,,left_only
1887,THRB,JUND,,left_only
1888,THRB,MAZ,,left_only
1889,THRB,REST,,left_only
1890,THRB,MYC,,left_only
1891,THRB,CREB1,,left_only
1892,THRB,CEBPD,,left_only
1893,THRB,RFX5,,left_only
1894,THRB,FOSL2,,left_only
1895,THRB,MYBL2,,left_only
1896,THRB,ELF1,,left_only
1897,ZNF814,JUND,,left_only
1898,ZNF814,MYC,,left_only
1899,ZNF814,CREB1,,left_only
1900,ZNF814,CEBPD,,left_only
1901,ZNF814,RFX5,,left_only
1902,ZNF814,FOSL2,,left_only
1903,BSCL2,JUND,,left_only
1904,BSCL2,MAZ,,left_only
1905,BSCL2,REST,,left_only
1906,BSCL2,MYC,,left_only
1907,BSCL2,CREB1,,left_only
1908,BSCL2,CEBPD,,left_only
1909,BSCL2,RFX5,,left_only
1910,BSCL2,FOSL2,,left_only
1911,BSCL2,MYBL2,,left_only
1912,MLXIPL,JUND,,left_only
1913,MLXIPL,MAZ,,left_only
1914,MLXIPL,REST,,left_only
1915,MLXIPL,MYC,,left_only
1916,MLXIPL,CREB1,,left_only
1917,MLXIPL,CEBPD,,left_only
1918,MLXIPL,RFX5,,left_only
1919,MLXIPL,FOSL2,,left_only
1920,MLXIPL,MYBL2,,left_only
1921,MLXIPL,ELF1,,left_only
1922,LEAP2,MAFF,,left_only
1923,LEAP2,JUND,,left_only
1924,LEAP2,FOXA1,,left_only
1925,LEAP2,MAZ,,left_only
1926,LEAP2,REST,,left_only
1927,LEAP2,MYC,,left_only
1928,LEAP2,CREB1,,left_only
1929,LEAP2,CEBPD,,left_only
1930,LEAP2,RFX5,,left_only
1931,LEAP2,FOSL2,,left_only
1932,LEAP2,MYBL2,,left_only
1933,LEAP2,ELF1,,left_only
1934,NUP88,JUND,,left_only
1935,NUP88,MAZ,,left_only
1936,NUP88,REST,,left_only
1937,NUP88,MYC,,left_only
1938,NUP88,CREB1,,left_only
1939,NUP88,CEBPD,,left_only
1940,NUP88,RFX5,,left_only
1941,NUP88,FOSL2,,left_only
1942,NUP88,MYBL2,,left_only
1943,NUP88,ELF1,,left_only
1944,NPRL2,JUND,,left_only
1945,NPRL2,MAZ,,left_only
1946,NPRL2,REST,,left_only
1947,NPRL2,MYC,,left_only
1948,NPRL2,CREB1,,left_only
1949,NPRL2,CEBPD,,left_only
1950,NPRL2,RFX5,,left_only
1951,NPRL2,FOSL2,,left_only
1952,NPRL2,MYBL2,,left_only
1953,TNNT1,CREB1,,left_only
1954,CCS,JUND,,left_only
1955,CCS,CREB1,,left_only
1956,CCS,FOSL2,,left_only
1957,MCM6,JUND,,left_only
1958,MCM6,MAZ,,left_only
1959,MCM6,REST,,left_only
1960,MCM6,MYC,,left_only
1961,MCM6,CREB1,,left_only
1962,MCM6,CEBPD,,left_only
1963,MCM6,RFX5,,left_only
1964,MCM6,FOSL2,,left_only
1965,MCM6,MYBL2,,left_only
1966,G6PC3,JUND,,left_only
1967,G6PC3,MAZ,,left_only
1968,G6PC3,MYC,,left_only
1969,G6PC3,CREB1,,left_only
1970,G6PC3,CEBPD,,left_only
1971,G6PC3,RFX5,,left_only
1972,G6PC3,FOSL2,,left_only
1973,G6PC3,MYBL2,,left_only
1974,RFX7,JUND,,left_only
1975,RFX7,MAZ,,left_only
1976,RFX7,MYC,,left_only
1977,RFX7,CREB1,,left_only
1978,RFX7,CEBPD,,left_only
1979,RFX7,RFX5,,left_only
1980,RFX7,FOSL2,,left_only
1981,RFX7,MYBL2,,left_only
1982,ZNF595,JUND,,left_only
1983,ZNF595,MAZ,,left_only
1984,ZNF595,MYC,,left_only
1985,ZNF595,CREB1,,left_only
1986,ZNF595,CEBPD,,left_only
1987,ZNF595,RFX5,,left_only
1988,ZNF595,FOSL2,,left_only
1989,ZNF595,MYBL2,,left_only
1990,CAPG,JUND,,left_only
1991,CAPG,MAZ,,left_only
1992,CAPG,REST,,left_only
1993,CAPG,MYC,,left_only
1994,CAPG,CREB1,,left_only
1995,CAPG,CEBPD,,left_only
1996,CAPG,RFX5,,left_only
1997,CAPG,FOSL2,,left_only
1998,CAPG,MYBL2,,left_only
1999,CAPG,ELF1,,left_only
2000,ITGB5,JUND,,left_only
2001,ITGB5,MAZ,,left_only
2002,ITGB5,REST,,left_only
2003,ITGB5,MYC,,left_only
2004,ITGB5,CREB1,,left_only
2005,ITGB5,CEBPD,,left_only
2006,ITGB5,RFX5,,left_only
2007,ITGB5,FOSL2,,left_only
2008,ITGB5,MYBL2,,left_only
2009,ITGB5,ELF1,,left_only
2010,UBL7,JUND,,left_only
2011,UBL7,MAZ,,left_only
2012,UBL7,REST,,left_only
2013,UBL7,MYC,,left_only
2014,UBL7,CREB1,,left_only
2015,UBL7,CEBPD,,left_only
2016,UBL7,RFX5,,left_only
2017,UBL7,FOSL2,,left_only
2018,UBL7,MYBL2,,left_only
2019,UBL7,ELF1,,left_only
2020,ANXA3,JUND,,left_only
2021,ANXA3,CREB1,,left_only
2022,ANXA3,CEBPD,,left_only
2023,ANXA3,RFX5,,left_only
2024,ANXA3,FOSL2,,left_only
2025,SHMT2,JUND,,left_only
2026,SHMT2,MAZ,,left_only
2027,SHMT2,REST,,left_only
2028,SHMT2,MYC,,left_only
2029,SHMT2,CREB1,,left_only
2030,SHMT2,CEBPD,,left_only
2031,SHMT2,RFX5,,left_only
2032,SHMT2,FOSL2,,left_only
2033,SHMT2,MYBL2,,left_only
2034,SHMT2,ELF1,,left_only
2035,ITIH4,JUND,,left_only
2036,ITIH4,MAZ,,left_only
2037,ITIH4,REST,,left_only
2038,ITIH4,MYC,,left_only
2039,ITIH4,CREB1,,left_only
2040,ITIH4,CEBPD,,left_only
2041,ITIH4,RFX5,,left_only
